event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
UKR101849,17-May-23,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,,,0,80,,804,Europe,Ukraine,Mykolaiv,Mykolaivskyi,Voskpesenska,Voskresenske,47.0133,32.1454,2,Suspilne Media,National,"On 17 May 2023, an explosive went off at the private house yard in Voskresenska community (coded to Voskresenske, Mykolaiv region). No casualties.",0,,1684857977
UKR101842,15-May-23,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Russia (2000-),,8,Civilians (Ukraine),,7,78,Civilian targeting,804,Europe,Ukraine,Kherson,Beryslavskyi,Velykooleksandrivska,Tryfonivka,47.2533,33.5138,1,Suspilne Media,National,"On 15 May 2023, a civilian was wounded in a mine explosion, planted by Russian forces, in Tryfonivka, Kherson.",0,,1684857977
UKR102456,15-May-23,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Police Forces of Ukraine (2019-) Security Service of Ukraine,,1,Civilians (Ukraine),Russian Occupation Government (2022-),7,17,Civilian targeting,804,Europe,Ukraine,Luhansk,Luhanskyi,Luhanska,Luhansk,48.567,39.3171,1,Ukrayinska Pravda,National,"On 15 May 2023, an explosion in Luhansk city center, organized by the Security Service of Ukraine, wounded the acting minister of interior of LPR, as well as six more people.",0,local administrators,1700605346
UKR101841,14-May-23,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Russia (2000-),,8,Civilians (Ukraine),,7,78,Civilian targeting,804,Europe,Ukraine,Kherson,Beryslavskyi,Novovorontsovska,Myroliubivka,47.4084,33.6492,2,Novoye Vremya Ukraine,National,"On 14 May 2023, 5 civilians were killed as a result of the explosion of Russian mine near Myroliubivka, Kherson.",5,,1684857977
UKR102647,12-May-23,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Melitopol Communal Militia (Ukraine),,4,Civilians (Ukraine),Russian Occupation Government (2022-),7,47,Civilian targeting,804,Europe,Ukraine,Zaporizhia,Melitopolskyi,Melitopolska,Melitopol,46.8489,35.3653,2,Novoye Vremya Ukraine,National,"On 12 May 2023, unidentified persons (likely Melitopol Communal Militia) placed an explosive device in the entrance of an apartment bloc belonging to a member of the Russian Occupation Government which was detonated as he left the building. The invidiual was injured and hospitalized.",0,local administrators,1700605346
UKR102998,11-May-23,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Russia (2000-),,8,Civilians (Ukraine),,7,78,Civilian targeting,804,Europe,Ukraine,Kherson,Khersonskyi,Chornobaivska,Blahodatne,46.7895,32.3417,1,Suspilne Media,National,"On 11 May 2023, a civilian was killed when a Russian mine went off in Blahodatne, Kherson.",1,,1684857981
UKR104181,11-May-23,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Civilians (Ukraine),,7,78,Civilian targeting,804,Europe,Ukraine,Kharkiv,Iziumskyi,Iziumska,Izium,49.2088,37.2485,1,ZMINA,Other,"On 11 May 2023, a civilian was wounded when a 'Lepestok' mine went off in Izium, Kharkiv. There is no information on who planted the mine.",0,,1684857985
UKR104070,10-May-23,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Civilians (Ukraine),Farmers (Ukraine),7,78,Civilian targeting,804,Europe,Ukraine,Kherson,Beryslavskyi,Borozenska,Dmytrenka,47.0081,33.1669,2,Suspilne Media,National,"On 10 May 2023, a farmer was injured when his tractor accidentally activated a landmine in the field near Dmytrenka, Kherson region.",0,,1684857985
UKR104084,10-May-23,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Civilians (Ukraine),Farmers (Ukraine),7,78,Civilian targeting,804,Europe,Ukraine,Mykolaiv,Bashtanskyi,Bereznehuvatska,Novoochakiv,47.5072,32.8174,2,ZMINA,Other,"On 10 May 2023, a farmer was injured when his tractor accidentally activated a landmine in the field near Novoochakiv, Mykolaiv region. He had been working on the same spot earlier, but the explosive did not detonate during previous works and the area was considered safe.",0,,1684857985
UKR104140,10-May-23,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Civilians (Ukraine),Farmers (Ukraine),7,78,Civilian targeting,804,Europe,Ukraine,Mykolaiv,Bashtanskyi,Bereznehuvatska,Petropavlivka,47.4831,32.7896,2,Suspilne Media,National,"On 10 May 2023, a farmer was injured when his tractor accidentally activated a landmine in the field near Petropavlivka, Mykolaiv region.",0,,1684857985
UKR104013,8-May-23,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Civilians (Ukraine),,7,78,Civilian targeting,804,Europe,Ukraine,Donetsk,Donetskyi,Donetska,Donetsk - Kirovskyi,47.968,37.5475,1,DPR Armed Forces Press Service,Other,"On 8 May 2023, 1 civilian was injured in an explosion of an unidentified 'Lepestok' mine in Donetsk - Kirovskyi.",0,,1684857985
UKR102916,7-May-23,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Russia (2000-),,8,Civilians (Ukraine),Farmers (Ukraine),7,78,Civilian targeting,804,Europe,Ukraine,Kherson,Beryslavskyi,Vysokopilska,Olhyne,47.4746,33.489,2,Novoye Vremya Ukraine,National,"On 7 May 2023, Ukrainian farmer was wounded when his tractor was blown up by a Russian mine near Olhyne, Kherson.",0,,1684857981
UKR103455,6-May-23,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Civilians (Ukraine),Farmers (Ukraine),7,78,Civilian targeting,804,Europe,Ukraine,Kharkiv,Kharkivskyi,Vilkhivska,Zatyshya,49.9386,36.4415,2,Novoye Vremya Ukraine,National,"On 6 May 2023, Ukrainian farmer was wounded when his tractor was blown up by an unidentified mine near Zatyshya, Kharkiv.",0,,1684857983
UKR102875,5-May-23,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Russia (2000-),,8,Civilians (Ukraine),Farmers (Ukraine),7,78,Civilian targeting,804,Europe,Ukraine,Kyiv,Brovarskyi,Velykodymerska,Ploske,50.5423,31.0939,2,Novoye Vremya Ukraine,National,"On 5 May 2023, Ukrainian farmer was wounded when his tractor was blown up by a Russian mine near Ploske, Kyiv.",0,,1684857981
UKR102882,5-May-23,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Russia (2000-),,8,Civilians (Ukraine),Farmers (Ukraine),7,78,Civilian targeting,804,Europe,Ukraine,Sumy,Shostkynskyi,Esmanska,Vilna Sloboda,51.8139,34.2283,2,Novoye Vremya Ukraine,National,"On 5 May 2023, Ukrainian farmer was wounded when his tractor was blown up by a Russian mine near Vilna Sloboda, Sumy.",0,,1684857981
UKR103761,4-May-23,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Civilians (Ukraine),,7,78,Civilian targeting,804,Europe,Ukraine,Donetsk,Donetskyi,Donetska,Donetsk - Kuibyshivskyi,48.0233,37.7276,1,DPR Armed Forces Press Service,Other,"On 4 May 2023, a civilian was wounded when a 'Lepestok' mine went off in Donetsk - Kuibyshivskyi, Donetsk.",0,,1684857984
UKR103695,3-May-23,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Civilians (Ukraine),Farmers (Ukraine),7,78,Civilian targeting,804,Europe,Ukraine,Kharkiv,Iziumskyi,Barvinkivska,Pohonivka,48.8252,37.0677,2,Suspilne Media,National,"On 3 May 2023, a farmer working on a field near Pohonivka, Kharkiv region, was injured, when his tractor accidentally activated a landmine. Another tractor was also damaged.",0,,1684857984
UKR104362,3-May-23,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Police Forces of Ukraine (2019-) State Emergency Service of Ukraine,,1,18,,804,Europe,Ukraine,Kharkiv,Kharkivskyi,Kharkivska,Kharkiv,49.9808,36.2527,3,Suspilne Media,National,"On 3 May 2023, a Ukrainian Emergency Service specialist was killed in an explosive accident during defusal works in Kharkiv region (coded to Kharkiv, Kharkiv region).",1,,1684857986
UKR103615,2-May-23,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Civilians (Ukraine),Farmers (Ukraine),7,78,Civilian targeting,804,Europe,Ukraine,Kharkiv,Iziumskyi,Balakliiska,Verbivka,49.487,36.83,2,ZMINA,Other,"On 2 May 2023, 2 farmers were killed when their tractor ran over an unidentified mine near Verbivka, Kharkiv.",2,,1684857984
UKR102552,2-May-23,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Melitopol Communal Militia (Ukraine),,4,Civilians (Ukraine),Russian Occupation Government (2022-),7,47,Civilian targeting,804,Europe,Ukraine,Zaporizhia,Melitopolskyi,Melitopolska,Melitopol,46.8489,35.3653,1,Novoye Vremya Ukraine,National,"On 2 May 2023, presumed Ukrainian partisans planted an explosive device that injured a Ukrainian civilian who worked for Russian occupational authorities in Melitopol, Zaporizhia.",0,local administrators,1700605346
UKR103052,1-May-23,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Russia (2000-),,8,Police Forces of Ukraine (2019-) State Emergency Service of Ukraine,,1,18,,804,Europe,Ukraine,Kherson,Beryslavskyi,Kalinovskaya,Mala Seidemynukha,47.1345,33.0071,2,Suspilne Media,National,"On 1 May 2023, a sapper exploded on a Russian mine while demining the territory near Mala Seidemynukha, Kherson. He was wounded.",0,,1684857981
UKR103242,1-May-23,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Mykhailivka Communal Militia (Ukraine),,4,Military Forces of Russia (2000-),,8,48,,804,Europe,Ukraine,Zaporizhia,Vasylivskyi,Mykhailivska,Mykhailivka,47.2724,35.2224,1,Novoye Vremya Ukraine,National,"On 1 May 2023, presumably Ukrainian partisans blew up the base of Russian forces in Mykhailivka, Zaporizhia. Casualties unknown.",0,,1684857982
UKR103480,1-May-23,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Civilians (Ukraine),Farmers (Ukraine),7,78,Civilian targeting,804,Europe,Ukraine,Sumy,Shostkynskyi,Seredyno-Budska,Seredyna-Buda,52.189,34.0364,2,Suspilne Media,National,"On 1 May 2023, a farmer was wounded when his tractor ran over an unidentified mine in Seredyna-Buda territorial community, Sumy.",0,,1684857983
UKR103162,28-Apr-23,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Ukraine (2019-),,1,Military Forces of Russia (2000-),,8,18,,804,Europe,Ukraine,Luhansk,Sievierodonetskyi,Kreminska,Chervonopopivka,49.1318,38.1529,2,Institute for the Study of War,Other,"On 28 April 2023, a Russian tank exploded on a landmine near Chervonopopivka, Luhansk region. Casualties unknown.",0,,1684857982
UKR101412,27-Apr-23,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Civilians (Ukraine),,7,78,Civilian targeting,804,Europe,Ukraine,Donetsk,Donetskyi,Donetska,Donetsk - Petrovskyi,47.9495,37.6138,1,DPR Armed Forces Press Service,Other,"On 27 April 2023, 4 children were wounded when an unidentified explosive item went off in Donetsk - Petrovskyi, Donetsk.",0,,1683052554
UKR101506,27-Apr-23,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Civilians (Ukraine),Labor Group (Ukraine),7,78,Civilian targeting,804,Europe,Ukraine,Kharkiv,Kharkivskyi,Derhachivska,Tokarivka,50.2841,36.2353,1,Suspilne Media,National,"On 27 April 2023, 1 civilian electrician was killed and 4 wounded when an unidentified mine went off in Tokarivka, Kharkiv.",1,,1683052554
UKR101452,27-Apr-23,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Melitopol Communal Militia (Ukraine),,4,Police Forces of Russian Occupation Government (2022-),Former Police Forces of Ukraine (2019-),1,14,,804,Europe,Ukraine,Zaporizhia,Melitopolskyi,Melitopolska,Melitopol,46.8489,35.3653,1,Ukrinform,National,"On 27 April 2023, presumably Ukrainian partisans planted an explosive device that killed a former Ukrainian policeman who started working for Russian occupational authorities in Melitopol, Zaporizhia.",1,,1702412055
UKR101376,26-Apr-23,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Civilians (Ukraine),Farmers (Ukraine),7,78,Civilian targeting,804,Europe,Ukraine,Sumy,Sumskyi,Yunakivska,Yunakivka,51.1213,35.0342,2,Novoye Vremya Ukraine; Suspilne Media,National,"On 26 April 2023, a tractor ran over an anti-tank landmine in Yunakivka community (coded to Yunakivka, Sumy region), while driving on a forest road. The vehicle was damaged. No casualties.",0,,1683052554
UKR101320,26-Apr-23,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Nova Kakhovka Communal Militia (Ukraine),,4,Civilians (Russia),CP: A Just Russia,7,47,Civilian targeting,804,Europe,Ukraine,Kherson,Kakhovskyi,Novokakhovska,Nova Kakhovka,46.7545,33.3486,1,Institute for the Study of War; Novoye Vremya Ukraine,Other-National,"On 26 April 2023, a Russian politician and head of the regional citizens' relations office of the A Just Russia Party in Nova Kakhovka, was killed by an IED attack organized by Ukrainian partisans in Nova Kakhovka, Kherson region.",1,,1684857976
UKR101080,23-Apr-23,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Atesh,,3,Military Forces of Russia (2000-),,8,38,,804,Europe,Ukraine,Kherson,Khersonskyi,Oleshkivska,Oleshky,46.6184,32.7189,2,Institute for the Study of War; Novoye Vremya Ukraine,Other-National,"On 23 April 2023, Atesh movement partisans blew up a Russian checkpoint near Oleshky, Kherson region, killing an unspecified number of Russian servicemen and destroying military equipment. Unspecified fatalities coded as 3.",3,,1684857976
